Motor_Frequency_Cmd_Hz;X_Axis_High_Freq_RMS_Acc_G;Z_Axis_High_Freq_RMS_Acc_G;X_Axis_RMS_Velocity_mm_sec;Z_Axis_RMS_Velocity_mm_sec;time_local
48,1;0,65;0,45;0,82;0,44;2021-10-29 01:02:00
48,1;0,61;0,44;0,64;0,42;2021-10-29 01:31:00
48,1;0,63;0,44;0,81;0,45;2021-10-29 02:01:00
48,1;0,62;0,43;0,96;0,54;2021-10-29 02:31:00
48,1;0,64;0,44;0,75;0,49;2021-10-29 03:01:00
48,1;0,63;0,44;0,84;0,41;2021-10-29 03:31:00
48,1;0,64;0,44;0,69;0,42;2021-10-29 04:01:00
48,1;0,63;0,44;0,95;0,5;2021-10-29 04:31:00
48,1;0,63;0,45;0,81;0,41;2021-10-29 05:01:00
48,1;0,63;0,44;0,71;0,46;2021-10-29 05:31:00
48,1;0,63;0,45;0,88;0,41;2021-10-29 06:01:00
48,1;0,65;0,45;0,84;0,8;2021-10-29 06:31:00
48,1;0,64;0,45;0,87;0,5;2021-10-29 07:02:00
48,1;0,64;0,46;0,74;0,51;2021-10-29 07:31:00
48,1;0,66;0,46;0,85;0,44;2021-10-29 08:01:00
48,1;0,65;0,46;0,88;0,54;2021-10-29 09:01:00
48,1;0,62;0,44;0,73;0,41;2021-10-29 09:31:00
48,1;0,64;0,44;0,86;0,46;2021-10-29 10:01:00
48,1;0,63;0,44;0,86;0,59;2021-10-29 10:31:00
48,1;0,61;0,44;0,69;0,46;2021-10-29 11:01:00
48,1;0,6;0,43;0,87;0,52;2021-10-29 12:01:00
48,1;0,61;0,43;0,94;0,5;2021-10-29 12:32:00
48,1;0,61;0,43;0,81;0,58;2021-10-29 13:01:00
48,1;0,63;0,43;0,81;0,46;2021-10-29 13:31:00
48,1;0,63;0,42;0,68;0,5;2021-10-29 14:32:00
48,1;0,6;0,42;0,8;0,61;2021-10-29 15:01:00
50;0,71;0,46;0,72;0,44;2021-10-29 15:31:00
50;0,73;0,47;0,71;0,58;2021-10-29 16:01:00
50;0,73;0,48;0,98;0,48;2021-10-29 16:31:00
50;0,73;0,48;0,85;0,55;2021-10-29 17:01:00
50;0,73;0,48;0,81;0,53;2021-10-29 17:31:00
50;0,69;0,49;0,92;0,47;2021-10-29 18:01:00
50;0,71;0,49;0,9;0,46;2021-10-29 18:31:00
50;0,71;0,49;0,87;0,46;2021-10-29 19:01:00
50;0,71;0,5;0,8;0,46;2021-10-29 19:31:00
50;0,7;0,5;0,74;0,48;2021-10-29 20:02:00
50;0,7;0,49;0,86;0,47;2021-10-29 20:31:00
50;0,69;0,5;0,89;0,51;2021-10-29 21:01:00
50;0,7;0,5;0,71;1,26;2021-10-29 21:31:00
50;0,68;0,49;0,83;0,8;2021-10-29 22:01:00
50;0,69;0,49;0,78;0,47;2021-10-29 22:31:00
50;0,69;0,49;0,79;0,52;2021-10-29 23:01:00
50;0,68;0,49;0,88;0,5;2021-10-29 23:31:00
50;0,69;0,5;0,93;0,53;2021-10-30 00:01:00
50;0,66;0,49;0,77;0,42;2021-10-30 00:31:00
50;0,66;0,49;0,89;0,53;2021-10-30 01:02:00
50;0,69;0,48;1,09;0,6;2021-10-30 02:08:00
50;0,69;0,49;0,83;0,78;2021-10-30 03:06:00
50;0,67;0,49;0,96;2,73;2021-10-30 04:04:00
50;0,67;0,5;0,87;0,62;2021-10-30 04:34:00
50;0,7;0,5;0,7;0,73;2021-10-30 05:07:00
50;0,71;0,49;0,96;1,12;2021-10-30 06:36:00
50;0,7;0,5;0,85;0,67;2021-10-30 07:05:00
41,8;0,71;0,45;0,67;0,5;2021-11-08 18:24:00
48,1;0,63;0,45;0,7;0,58;2021-11-09 15:01:00
50;0,65;0,51;0,75;0,5;2021-11-10 17:31:00
50;0,7;0,5;0,83;0,48;2021-11-10 18:31:00
50;0,69;0,5;0,69;0,65;2021-11-10 19:01:00
50;0,68;0,5;0,7;0,46;2021-11-10 19:31:00
50;0,69;0,49;0,81;0,74;2021-11-10 20:08:00
50;0,69;0,5;0,81;0,53;2021-11-10 21:21:00
50;0,69;0,5;0,77;0,43;2021-11-11 00:52:00
50;0,7;0,51;0,78;0,4;2021-11-11 09:31:00
50;0,72;0,48;0,87;0,49;2021-11-11 10:02:00
50;0,69;0,5;0,78;0,44;2021-11-11 10:31:00
50;0,72;0,49;0,78;0,52;2021-11-11 12:02:00
50;0,71;0,49;0,83;0,46;2021-11-11 12:25:00
50;0,71;0,48;0,77;0,43;2021-11-11 12:26:00
50;0,71;0,49;0,94;0,62;2021-11-11 17:01:00
50;0,69;0,5;1,05;0,46;2021-11-11 17:31:00
50;0,69;0,5;0,98;0,53;2021-11-11 18:01:00
50;0,67;0,5;0,92;0,56;2021-11-11 18:31:00
50;0,67;0,5;0,72;0,64;2021-11-11 19:01:00
50;0,7;0,5;0,83;0,47;2021-11-11 19:31:00
50;0,68;0,5;1;0,57;2021-11-11 20:01:00
50;0,65;0,5;0,88;0,57;2021-11-11 20:31:00
50;0,68;0,5;0,82;0,86;2021-11-11 21:01:00
50;0,71;0,5;0,78;1,25;2021-11-11 21:31:00
50;0,7;0,5;0,76;0,57;2021-11-11 22:01:00
50;0,67;0,5;0,86;0,45;2021-11-11 22:31:00
47,4;0,6;0,44;0,87;0,52;2021-11-12 15:31:00
47,4;0,61;0,43;0,75;0,53;2021-11-12 16:31:00
47,4;0,6;0,43;0,82;0,46;2021-11-12 17:01:00
47,4;0,58;0,43;0,65;0,4;2021-11-12 17:31:00
47,4;0,59;0,43;0,78;0,4;2021-11-12 18:01:00
47,4;0,57;0,43;0,83;0,41;2021-11-12 18:31:00
44,4;0,61;0,45;0,62;0,39;2021-11-12 19:01:00
50;0,65;0,48;0,96;0,53;2021-11-13 02:09:00
44;0,63;0,45;0,64;0,38;2021-11-13 11:31:00
44;0,62;0,46;0,67;0,37;2021-11-13 12:31:00
