Motor_Frequency_Cmd_Hz;X_Axis_High_Freq_RMS_Acc_G;Z_Axis_High_Freq_RMS_Acc_G;X_Axis_RMS_Velocity_mm_sec;Z_Axis_RMS_Velocity_mm_sec;time_local
0;0,01;0,01;0,19;0,15;2021-08-16 01:01:00
0;0,01;0,01;0,18;0,15;2021-08-16 01:31:00
0;0,01;0,01;0,22;0,19;2021-08-16 02:01:00
0;0,01;0,01;0,14;0,17;2021-08-16 02:31:00
0;0,01;0,01;0,12;0,12;2021-08-16 03:01:00
0;0,01;0,01;0,18;0,18;2021-08-16 03:31:00
0;0,01;0,01;0,17;0,17;2021-08-16 04:01:00
0;0,01;0,01;0,09;0,11;2021-08-16 04:31:00
0;0,01;0,01;0,13;0,12;2021-08-16 05:03:00
0;0,01;0,01;0,11;0,22;2021-08-16 05:31:00
0;0,01;0,01;0,13;0,19;2021-08-16 06:01:00
0;0,01;0,01;0,13;0,15;2021-08-16 06:31:00
0;0,01;0,01;0,14;0,15;2021-08-16 07:01:00
0;0,01;0,01;0,14;0,2;2021-08-16 07:31:00
0;0,01;0,01;0,15;0,13;2021-08-16 08:01:00
0;0,01;0,01;0,11;0,12;2021-08-16 08:31:00
0;0,01;0,01;0,12;0,1;2021-08-16 09:01:00
0;0,01;0,01;0,11;0,18;2021-08-16 09:31:00
0;0,01;0,01;0,14;0,16;2021-08-16 10:01:00
0;0,01;0,01;0,15;0,18;2021-08-16 10:31:00
0;0,01;0,01;0,16;0,15;2021-08-16 11:01:00
0;0,01;0,01;0,12;0,15;2021-08-16 11:31:00
0;0,01;0,01;0,14;0,17;2021-08-16 12:01:00
0;0,01;0,01;0,15;0,22;2021-08-16 12:31:00
0;0,01;0,01;0,18;0,14;2021-08-16 13:01:00
0;0,01;0,01;0,11;0,14;2021-08-16 13:31:00
0;0,01;0,01;0,15;0,18;2021-08-16 14:31:00
0;0,01;0,01;0,13;0,21;2021-08-16 15:01:00
0;0;0;0;0;2021-08-16 15:13:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:14:00
0;0;0;0;0;2021-08-16 15:15:00
0;0;0;0;0;2021-08-16 15:15:00
0;0;0;0;0;2021-08-16 15:15:00
0;0;0;0;0;2021-08-16 15:15:00
0;0;0;0;0;2021-08-16 15:20:00
0;0;0;0;0;2021-08-16 15:20:00
0;0;0;0;0;2021-08-16 15:20:00
0;0;0;0;0;2021-08-16 15:20:00
0;0;0;0;0;2021-08-16 15:21:00
0;0;0;0;0;2021-08-16 15:21:00
0;0,01;0,01;0,1;0,12;2021-08-16 15:31:00
0;0;0;0;0;2021-08-16 15:51:00
0;0;0;0;0;2021-08-16 15:51:00
0;0;0;0;0;2021-08-16 15:51:00
0;0;0;0;0;2021-08-16 15:51:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:52:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:53:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:54:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:55:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:56:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:57:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:58:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 15:59:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:00:00
0;0;0;0;0;2021-08-16 16:01:00
0;0;0;0;0;2021-08-16 16:01:00
0;0;0;0;0;2021-08-16 16:01:00
0;0;0;0;0;2021-08-16 16:01:00
0;0;0;0;0;2021-08-16 16:01:00
0;0;0;0;0;2021-08-16 16:01:00
0;0;0;0;0;2021-08-16 16:08:00
0;0;0;0;0;2021-08-16 16:08:00
0;0;0;0;0;2021-08-16 16:08:00
0;0;0;0;0;2021-08-16 16:08:00
0;0;0;0;0;2021-08-16 16:08:00
0;0;0;0;0;2021-08-16 16:12:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:13:00
0;0;0;0;0;2021-08-16 16:14:00
0;0;0;0;0;2021-08-16 16:16:00
0;0;0;0;0;2021-08-16 16:16:00
0;0;0;0;0;2021-08-16 16:16:00
0;0;0;0;0;2021-08-16 16:16:00
0;0;0;0;0;2021-08-16 16:16:00
0;0;0;0;0;2021-08-16 16:16:00
0;0;0;0;0;2021-08-16 16:16:00
0;0;0;0;0;2021-08-16 16:16:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:17:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:18:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:19:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:20:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:21:00
0;0;0;0;0;2021-08-16 16:22:00
0;0;0;0;0;2021-08-16 16:22:00
0;0;0;0;0;2021-08-16 16:22:00
0;0;0;0;0;2021-08-16 16:22:00
0;0;0;0;0;2021-08-16 16:31:00
0;0;0;0;0;2021-08-16 17:01:00
0;0;0;0;0;2021-08-16 17:31:00
0;0;0;0;0;2021-08-16 18:31:00
0;0;0;0;0;2021-08-16 19:01:00
0;0;0;0;0;2021-08-16 19:31:00
0;0;0;0;0;2021-08-16 20:01:00
0;0;0;0;0;2021-08-16 20:31:00
0;0;0;0;0;2021-08-16 21:01:00
0;0;0;0;0;2021-08-16 21:31:00
0;0;0;0;0;2021-08-16 22:01:00
0;0;0;0;0;2021-08-16 22:31:00
0;0;0;0;0;2021-08-16 23:01:00
0;0;0;0;0;2021-08-16 23:31:00
0;0;0;0;0;2021-08-17 00:01:00
0;0;0;0;0;2021-08-17 00:31:00
0;0;0;0;0;2021-08-17 01:01:00
0;0;0;0;0;2021-08-17 01:31:00
0;0;0;0;0;2021-08-17 02:01:00
0;0;0;0;0;2021-08-17 02:31:00
0;0;0;0;0;2021-08-17 03:01:00
0;0;0;0;0;2021-08-17 03:31:00
0;0;0;0;0;2021-08-17 04:01:00
0;0;0;0;0;2021-08-17 04:31:00
0;0;0;0;0;2021-08-17 05:01:00
0;0;0;0;0;2021-08-17 05:31:00
0;0;0;0;0;2021-08-17 06:01:00
0;0;0;0;0;2021-08-17 06:31:00
0;0;0;0;0;2021-08-17 07:01:00
0;0;0;0;0;2021-08-17 07:31:00
0;0;0;0;0;2021-08-17 08:01:00
0;0;0;0;0;2021-08-17 08:31:00
0;0;0;0;0;2021-08-17 09:01:00
0;0;0;0;0;2021-08-17 09:31:00
0;0;0;0;0;2021-08-17 10:01:00
0;0;0;0;0;2021-08-17 10:31:00
0;0;0;0;0;2021-08-17 11:01:00
0;0;0;0;0;2021-08-17 11:31:00
0;0;0;0;0;2021-08-17 12:01:00
0;0;0;0;0;2021-08-17 12:31:00
0;0;0;0;0;2021-08-17 13:01:00
0;0;0;0;0;2021-08-17 13:31:00
0;0;0;0;0;2021-08-17 14:01:00
0;0;0;0;0;2021-08-17 14:31:00
0;0;0;0;0;2021-08-17 15:01:00
0;0;0;0;0;2021-08-17 15:31:00
0;0;0;0;0;2021-08-17 16:01:00
0;0;0;0;0;2021-08-17 16:31:00
0;0;0;0;0;2021-08-17 17:01:00
0;0;0;0;0;2021-08-17 17:31:00
0;0;0;0;0;2021-08-17 18:01:00
0;0;0;0;0;2021-08-17 18:31:00
0;0;0;0;0;2021-08-17 19:01:00
0;0;0;0;0;2021-08-17 19:31:00
0;0;0;0;0;2021-08-17 20:01:00
0;0;0;0;0;2021-08-17 20:31:00
0;0;0;0;0;2021-08-17 21:01:00
0;0;0;0;0;2021-08-17 21:31:00
0;0;0;0;0;2021-08-17 22:01:00
0;0;0;0;0;2021-08-17 22:31:00
0;0;0;0;0;2021-08-17 23:01:00
0;0;0;0;0;2021-08-17 23:31:00
0;0;0;0;0;2021-08-18 00:01:00
0;0;0;0;0;2021-08-18 00:31:00
0;0;0;0;0;2021-08-18 01:01:00
0;0;0;0;0;2021-08-18 01:31:00
0;0;0;0;0;2021-08-18 02:01:00
0;0;0;0;0;2021-08-18 02:31:00
0;0;0;0;0;2021-08-18 03:01:00
0;0;0;0;0;2021-08-18 03:31:00
0;0;0;0;0;2021-08-18 04:01:00
0;0;0;0;0;2021-08-18 04:31:00
0;0;0;0;0;2021-08-18 05:01:00
0;0;0;0;0;2021-08-18 05:31:00
0;0;0;0;0;2021-08-18 06:01:00
2,5;0;0;0;0;2021-08-18 06:31:00
47,4;0;0;0;0;2021-08-18 07:01:00
47,4;0;0;0;0;2021-08-18 07:31:00
47,4;0;0;0;0;2021-08-18 08:01:00
47,4;0;0;0;0;2021-08-18 08:31:00
47,4;0;0;0;0;2021-08-18 09:01:00
47,4;0;0;0;0;2021-08-18 09:31:00
47,4;0;0;0;0;2021-08-18 10:01:00
42,5;0;0;0;0;2021-08-18 11:31:00
42,5;0;0;0;0;2021-08-18 12:01:00
42,5;0;0;0;0;2021-08-18 12:31:00
42,5;0;0;0;0;2021-08-18 13:31:00
42,5;0;0;0;0;2021-08-18 14:02:00
42,5;0;0;0;0;2021-08-18 14:31:00
42,5;0;0;0;0;2021-08-18 15:01:00
42,5;0;0;0;0;2021-08-18 15:32:00
42,5;0;0;0;0;2021-08-18 16:01:00
42,5;0;0;0;0;2021-08-18 16:31:00
42,5;0;0;0;0;2021-08-18 17:01:00
42,5;0;0;0;0;2021-08-18 17:31:00
43,2;0;0;0;0;2021-08-18 18:31:00
43,2;0;0;0;0;2021-08-18 19:01:00
43,2;0;0;0;0;2021-08-18 19:32:00
43,2;0;0;0;0;2021-08-18 20:01:00
43,2;0;0;0;0;2021-08-18 20:31:00
43,2;0;0;0;0;2021-08-18 21:01:00
43,2;0;0;0;0;2021-08-18 21:31:00
43,2;0;0;0;0;2021-08-18 22:02:00
43,2;0;0;0;0;2021-08-18 22:31:00
43,2;0;0;0;0;2021-08-18 23:01:00
43,2;0;0;0;0;2021-08-18 23:31:00
43,2;0;0;0;0;2021-08-19 00:01:00
43,2;0;0;0;0;2021-08-19 00:31:00
43,2;0;0;0;0;2021-08-19 01:31:00
43,2;0;0;0;0;2021-08-19 02:01:00
43,2;0;0;0;0;2021-08-19 02:31:00
43,2;0;0;0;0;2021-08-19 03:01:00
43,2;0;0;0;0;2021-08-19 03:31:00
43,2;0;0;0;0;2021-08-19 04:04:00
43,2;0;0;0;0;2021-08-19 04:31:00
43,2;0;0;0;0;2021-08-19 05:01:00
43,2;0;0;0;0;2021-08-19 05:35:00
43,2;0;0;0;0;2021-08-19 06:01:00
43,2;0;0;0;0;2021-08-19 06:31:00
43,2;0;0;0;0;2021-08-19 07:01:00
43,2;0;0;0;0;2021-08-19 07:31:00
43,2;0;0;0;0;2021-08-19 08:01:00
43,2;0;0;0;0;2021-08-19 08:31:00
43,2;0;0;0;0;2021-08-19 09:01:00
43,2;0;0;0;0;2021-08-19 09:31:00
43,2;0;0;0;0;2021-08-19 10:01:00
43,2;0;0;0;0;2021-08-19 10:32:00
43,2;0;0;0;0;2021-08-19 11:01:00
43,2;0;0;0;0;2021-08-19 11:31:00
43,2;0;0;0;0;2021-08-19 12:01:00
43,2;0;0;0;0;2021-08-19 12:31:00
43,2;0;0;0;0;2021-08-19 13:01:00
43,2;0;0;0;0;2021-08-19 13:31:00
43,2;0;0;0;0;2021-08-19 14:01:00
47,4;0;0;0;0;2021-08-19 14:31:00
47,4;0;0;0;0;2021-08-19 15:01:00
47,4;0;0;0;0;2021-08-19 15:31:00
47,4;0;0;0;0;2021-08-19 16:01:00
47,4;0;0;0;0;2021-08-19 16:31:00
47,4;0;0;0;0;2021-08-19 17:01:00
45,5;0;0;0;0;2021-08-19 17:31:00
45,5;0;0;0;0;2021-08-19 18:01:00
46,2;0;0;0;0;2021-08-23 08:01:00
46,2;0;0;0;0;2021-08-23 08:31:00
46,2;0;0;0;0;2021-08-23 09:01:00
46,2;0;0;0;0;2021-08-23 09:31:00
46,2;0;0;0;0;2021-08-23 10:01:00
46,2;0;0;0;0;2021-08-23 10:31:00
46,2;0;0;0;0;2021-08-23 11:01:00
46,2;0;0;0;0;2021-08-23 11:31:00
46,2;0;0;0;0;2021-08-23 12:01:00
46,2;0;0;0;0;2021-08-23 12:31:00
46,2;0;0;0;0;2021-08-23 13:01:00
46,2;0;0;0;0;2021-08-23 13:31:00
46,2;0;0;0;0;2021-08-23 14:01:00
46,2;0;0;0;0;2021-08-23 14:31:00
46,2;0;0;0;0;2021-08-23 15:01:00
46,2;0;0;0;0;2021-08-23 15:31:00
46,2;0;0;0;0;2021-08-23 16:01:00
46,2;0;0;0;0;2021-08-23 16:31:00
46,2;0;0;0;0;2021-08-23 17:01:00
46,2;0;0;0;0;2021-08-23 17:31:00
46,2;0;0;0;0;2021-08-23 18:01:00
46,2;0;0;0;0;2021-08-23 18:31:00
46,2;0;0;0;0;2021-08-23 19:01:00
46,2;0;0;0;0;2021-08-23 19:31:00
46,2;0;0;0;0;2021-08-23 20:01:00
46,2;0;0;0;0;2021-08-23 20:31:00
46,2;0;0;0;0;2021-08-23 21:01:00
46,2;0;0;0;0;2021-08-23 21:31:00
46,2;0;0;0;0;2021-08-23 22:01:00
46,2;0;0;0;0;2021-08-23 22:31:00
46,2;0;0;0;0;2021-08-23 23:01:00
46,2;0;0;0;0;2021-08-23 23:31:00
46,2;0;0;0;0;2021-08-24 00:01:00
46,2;0;0;0;0;2021-08-24 00:31:00
46,2;0;0;0;0;2021-08-24 01:01:00
46,2;0;0;0;0;2021-08-24 01:31:00
46,2;0;0;0;0;2021-08-24 02:01:00
46,2;0;0;0;0;2021-08-24 02:31:00
46,2;0;0;0;0;2021-08-24 03:01:00
46,2;0;0;0;0;2021-08-24 03:31:00
46,2;0;0;0;0;2021-08-24 04:01:00
46,2;0;0;0;0;2021-08-24 04:31:00
46,2;0;0;0;0;2021-08-24 05:01:00
46,2;0;0;0;0;2021-08-24 05:31:00
46,2;0;0;0;0;2021-08-24 06:01:00
46,2;0;0;0;0;2021-08-24 06:31:00
46,2;0;0;0;0;2021-08-24 07:01:00
46,2;0;0;0;0;2021-08-24 07:31:00
46,2;0;0;0;0;2021-08-24 08:01:00
46,2;0;0;0;0;2021-08-24 08:31:00
46,2;0;0;0;0;2021-08-24 09:01:00
46,2;0;0;0;0;2021-08-24 09:31:00
46,2;0;0;0;0;2021-08-24 10:01:00
46,2;0;0;0;0;2021-08-24 10:31:00
46,2;0;0;0;0;2021-08-24 11:01:00
46,2;0;0;0;0;2021-08-24 11:31:00
46,2;0;0;0;0;2021-08-24 12:01:00
46,2;0;0;0;0;2021-08-24 12:31:00
46,2;0;0;0;0;2021-08-24 13:01:00
46,2;0;0;0;0;2021-08-24 13:31:00
46,2;0;0;0;0;2021-08-24 14:01:00
46,2;0;0;0;0;2021-08-24 14:31:00
46,2;0;0;0;0;2021-08-24 15:01:00
46,2;0;0;0;0;2021-08-24 15:31:00
44,4;0;0;0;0;2021-08-24 16:01:00
44,4;0;0;0;0;2021-08-24 16:31:00
44,4;0;0;0;0;2021-08-24 17:01:00
44,4;0;0;0;0;2021-08-24 17:31:00
44,4;0;0;0;0;2021-08-24 18:01:00
44,4;0;0;0;0;2021-08-24 18:31:00
42,5;0;0;0;0;2021-08-24 19:01:00
42,5;0;0;0;0;2021-08-24 19:31:00
42,5;0;0;0;0;2021-08-24 20:01:00
42,5;0;0;0;0;2021-08-24 20:31:00
42,5;0;0;0;0;2021-08-24 21:01:00
42,5;0;0;0;0;2021-08-24 21:31:00
42,5;0;0;0;0;2021-08-24 22:01:00
42,5;0;0;0;0;2021-08-24 22:31:00
42,5;0;0;0;0;2021-08-24 23:01:00
42,5;0;0;0;0;2021-08-24 23:31:00
42,5;0;0;0;0;2021-08-25 00:01:00
42,5;0;0;0;0;2021-08-25 00:31:00
42,5;0;0;0;0;2021-08-25 01:31:00
42,5;0;0;0;0;2021-08-25 02:01:00
42,5;0;0;0;0;2021-08-25 02:31:00
42,5;0;0;0;0;2021-08-25 03:01:00
42,5;0;0;0;0;2021-08-25 03:31:00
42,5;0;0;0;0;2021-08-25 04:01:00
42,5;0;0;0;0;2021-08-25 04:31:00
42,5;0;0;0;0;2021-08-25 05:01:00
42,5;0;0;0;0;2021-08-25 05:31:00
42,5;0;0;0;0;2021-08-25 06:01:00
42,5;0;0;0;0;2021-08-25 06:31:00
42,5;0;0;0;0;2021-08-25 07:01:00
42,5;0;0;0;0;2021-08-25 07:31:00
42,5;0;0;0;0;2021-08-25 08:01:00
42,5;0;0;0;0;2021-08-25 08:31:00
42,5;0;0;0;0;2021-08-25 09:01:00
42,5;0;0;0;0;2021-08-25 09:31:00
42,5;0;0;0;0;2021-08-25 10:01:00
42,5;0;0;0;0;2021-08-25 10:31:00
42,5;0;0;0;0;2021-08-25 11:01:00
42,5;0;0;0;0;2021-08-25 11:31:00
42,5;0;0;0;0;2021-08-25 12:01:00
42,5;0;0;0;0;2021-08-25 12:31:00
42,5;0;0;0;0;2021-08-25 13:01:00
42,5;0;0;0;0;2021-08-25 13:31:00
42,5;0;0;0;0;2021-08-25 14:01:00
42,5;0;0;0;0;2021-08-25 14:31:00
42,5;0;0;0;0;2021-08-25 15:01:00
42,5;0;0;0;0;2021-08-25 15:31:00
42,5;0;0;0;0;2021-08-25 16:01:00
42,5;0;0;0;0;2021-08-25 16:31:00
42,5;0;0;0;0;2021-08-25 17:01:00
42,5;0;0;0;0;2021-08-25 17:31:00
42,5;0;0;0;0;2021-08-25 18:01:00
42,5;0;0;0;0;2021-08-25 18:31:00
42,5;0;0;0;0;2021-08-25 19:01:00
42,5;0;0;0;0;2021-08-25 19:31:00
42,5;0;0;0;0;2021-08-25 20:01:00
42,5;0;0;0;0;2021-08-25 20:31:00
42,5;0;0;0;0;2021-08-25 21:02:00
42,5;0;0;0;0;2021-08-25 21:31:00
42,5;0;0;0;0;2021-08-25 22:01:00
42,5;0;0;0;0;2021-08-25 22:31:00
42,5;0;0;0;0;2021-08-25 23:01:00
42,5;0;0;0;0;2021-08-25 23:31:00
42,5;0;0;0;0;2021-08-26 00:01:00
43,2;0;0;0;0;2021-08-26 00:32:00
43,2;0;0;0;0;2021-08-26 01:01:00
43,2;0;0;0;0;2021-08-26 01:32:00
43,2;0;0;0;0;2021-08-26 02:01:00
43,2;0;0;0;0;2021-08-26 02:31:00
43,2;0;0;0;0;2021-08-26 03:02:00
43,2;0;0;0;0;2021-08-26 03:31:00
43,2;0;0;0;0;2021-08-26 04:02:00
43,2;0;0;0;0;2021-08-26 04:31:00
43,2;0;0;0;0;2021-08-26 05:01:00
43,2;0;0;0;0;2021-08-26 05:31:00
43,2;0;0;0;0;2021-08-26 06:03:00
43,2;0;0;0;0;2021-08-26 06:31:00
43,2;0;0;0;0;2021-08-26 07:01:00
43,2;0;0;0;0;2021-08-26 07:32:00
43,2;0;0;0;0;2021-08-26 08:01:00
43,2;0;0;0;0;2021-08-26 08:31:00
43,2;0;0;0;0;2021-08-26 09:01:00
43,2;0;0;0;0;2021-08-26 09:31:00
43,2;0;0;0;0;2021-08-26 10:01:00
43,2;0;0;0;0;2021-08-26 10:31:00
43,2;0;0;0;0;2021-08-26 11:01:00
43,2;0;0;0;0;2021-08-26 11:31:00
46,2;0;0;0;0;2021-08-26 12:01:00
46,2;0;0;0;0;2021-08-26 12:31:00
46,2;0;0;0;0;2021-08-26 13:01:00
